Name	File	Value	Tag
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	גליציה	I_LOC
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	שושי	I_ORG
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	בוולוצ'יסק	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	אוקראינה	I_LOC
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	גליציה	I_LOC
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	שנהר	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	גימנסיה	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	עברית	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	בלגיה	I_LOC
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	אוניברסיטה	I_ORG
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	בריסל	I_ORG
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	שנהר	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	יצחק	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	שלמה	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	זלמן	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	שוק	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	ירושלים	I_LOC
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	חפר	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	רחוב	I_LOC
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	בן	I_LOC
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	יהודה	I_LOC
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	ירושלים	I_LOC
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	אמריקה	I_LOC
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	רומן	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	אירופה	I_LOC
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	ארץ	I_LOC
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	ישראל	I_LOC
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	אוקראינה	I_LOC
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	רוסי	I_LOC
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	תנחום	I_ORG
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	ארץ	I_LOC
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	ישראל	I_LOC
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	ירושלים	I_LOC
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	זליג	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	פיין	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	ים	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	פרזון	I_ORG
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	עפולה	I_LOC
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	גולני	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	אגד	I_ORG
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	ישראל	I_ORG
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	צבי	I_ORG
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	כינרת	I_ORG
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	כינרת	I_LOC
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	ציון	I_ORG
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	אהרליך	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	אהרליך	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	נתנאלי	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	ספרייה	I_ORG
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	אהרליך	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	כך	I_ORG
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	שנהר	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	פרק	I_ORG
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	רומן	I_ORG
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	ביילוזורקה	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	גיבור	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	דניאל	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	זינגר	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	שנהר	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	ארצה	I_LOC
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	קב	I_ORG
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	חרובין	I_ORG
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	שנהר	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	בין	I_ORG
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	עדתי	I_ORG
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	שושנה	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	משולם	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	אוליבר	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	דיקנס	I_ORG
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	לבנה	I_ORG
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	לדוסטוייבסקי	I_ORG
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	אמריקה	I_LOC
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	נפשותמתותשלגוגול	I_ORG
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	טולסטוי	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	פרס	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	רופין	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	פרס	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	טשרניחובסקי	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	הולצמן	I_ORG
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	אבנר	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	יצחק	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	שנהר	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	ציון	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	ירושלים	I_LOC
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	כרמל	I_LOC
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	וייס	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	הלל	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	עורך).יצחק	I_ORG
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	שנהר	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	תל	I_LOC
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	אביב	I_LOC
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	שנברג	I_ORG
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	רבקה	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	בית	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	יצחק	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	שנהר	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	תל	I_LOC
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	אביב	I_LOC
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	שקד	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	גרשון	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	שנהר	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	מחקריירושליםבספרות	I_LOC
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	עברית	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	ליפשיץ	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	אריה	I_PERS
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	מונטיין	I_ORG
 שנהר שנברג יצחק	Max_100/1303_שנהר_(שנברג)_יצחק.txt	גזית	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	אהרן	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	פולין	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	נורית	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	גוברין	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	בוולוצלאבק	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	פולין	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	רעננה	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	הרצליה	I_ORG
 מגד אהרן	Max_100/799_מגד_אהרן.txt	בתלאביב	I_ORG
 מגד אהרן	Max_100/799_מגד_אהרן.txt	גבעתברנר	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	חיפה	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	חנה	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	סנש	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	ארץ	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	ברית	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	צה"ל	I_ORG
 מגד אהרן	Max_100/799_מגד_אהרן.txt	חי	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	תל	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	אביב	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	ישראל	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	לונדון	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	צורית	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	איל	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	עמוס	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	גד	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	תימן	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	ניו	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	הורק	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	פרס	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	אוסישקין	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	חדוה	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	פרס	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	פרס	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	ביאליק	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	פרס	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	עגנון	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	פרס	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	ישראל	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	ימין	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	אנטי	I_ORG
 מגד אהרן	Max_100/799_מגד_אהרן.txt	גיבור	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	היינץ	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	יותם	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	ישראל	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	חדוה	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	ענת	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	אולגה	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	ופרספונה	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	העזה	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	מחדש	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	גד	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	אביתר	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	פרופסור	I_ORG
 מגד אהרן	Max_100/799_מגד_אהרן.txt	בפרט	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	גד	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	יָד	I_ORG
 מגד אהרן	Max_100/799_מגד_אהרן.txt	ָשם	I_ORG
 מגד אהרן	Max_100/799_מגד_אהרן.txt	פויגלמן	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	יידיש	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	תיאטרון	I_ORG
 מגד אהרן	Max_100/799_מגד_אהרן.txt	יידיש	I_ORG
 מגד אהרן	Max_100/799_מגד_אהרן.txt	מורשת	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	יידיש	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	ארץ	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	הובטח	I_ORG
 מגד אהרן	Max_100/799_מגד_אהרן.txt	סלבינו	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	ריתק	I_ORG
 מגד אהרן	Max_100/799_מגד_אהרן.txt	דרמטי	I_ORG
 מגד אהרן	Max_100/799_מגד_אהרן.txt	יותם	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	נתן	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	דיויד	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	סיני	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	אורן	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	יוסף	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	ציון	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	ציון	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	בצלאל	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	יצחק	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	מולדת	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	ישראל	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	תל	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	אביב	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	הילל	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	אהרן	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	ירושלים	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	משרד	I_ORG
 מגד אהרן	Max_100/799_מגד_אהרן.txt	חינוך	I_ORG
 מגד אהרן	Max_100/799_מגד_אהרן.txt	תרבות	I_ORG
 מגד אהרן	Max_100/799_מגד_אהרן.txt	נורית	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	אהרן	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	גד	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	בן	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	ירושלים	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	כרמל	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	הולצמן	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	אבנר	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	תל	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	אביב	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	כהן	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	ישראל	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	אהרן	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	גד	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	תל	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	אביב	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	מיכלי	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	בנימין	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	יצחק	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	אהרן	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	פרי	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	תל	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	אביב	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	ישראל	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	מסדה	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	פורת	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	שקד	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	גרשון	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	אהרן	I_PERS
 מגד אהרן	Max_100/799_מגד_אהרן.txt	תל	I_LOC
 מגד אהרן	Max_100/799_מגד_אהרן.txt	אביב	I_LOC
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	בר	I_ORG
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	יוסף	I_ORG
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	יוסף	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	ירושלים	I_LOC
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	דור	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	אליקים	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	ירון	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	ירושלים	I_LOC
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	יהושע	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	בר	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	יוסף	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	ציפורה	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	תל	I_LOC
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	אביב	I_LOC
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	בית	I_ORG
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	שומר	I_ORG
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	ירושלים	I_LOC
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	יהודי	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	יונתן	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	ארגמן	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	תיאטרון	I_ORG
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	ישראל	I_LOC
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	רוסי	I_LOC
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	אוקראינה	I_LOC
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	לטביה	I_LOC
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	פולין	I_LOC
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	ברזיל	I_LOC
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	סקוטלנד	I_LOC
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	הודו	I_LOC
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	רוסיה	I_LOC
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	קייב	I_LOC
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	טורא	I_ORG
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	אלקה	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	בר	I_ORG
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	יוסף	I_ORG
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	פרס	I_LOC
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	שזר	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	פרס	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	ישראל	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	ישראל	I_LOC
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	צ'כוב	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	בר	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	יוסף	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	צ'כוב	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	צ'כוב	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	תלאביב	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	תקווה	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	אברהם	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	טורא	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	טורא	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	בר	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	יוסף	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	עגול	I_ORG
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	תלאביב	I_LOC
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	שלמה	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	דומב	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	בלבד	I_LOC
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	דומב	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	ודומב	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	טנטלוס	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	תמרה	I_LOC
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	דביר	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	אוניברסיטה	I_ORG
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	בן	I_ORG
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	גוריון	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	אברהם	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	גלסנר	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	אריק	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	מעריב	I_ORG
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	יצחק	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	סיכסק	I_PERS
 בריוסף יוסף	Max_100/277_בר-יוסף_יוסף.txt	איימן	I_PERS
 ליברכט סביון	Max_100/766_ליברכט_סביון.txt	ליברכט	I_ORG
 ליברכט סביון	Max_100/766_ליברכט_סביון.txt	סביון	I_LOC
 ליברכט סביון	Max_100/766_ליברכט_סביון.txt	מינכן	I_LOC
 ליברכט סביון	Max_100/766_ליברכט_סביון.txt	סוסנובסקי	I_PERS
 ליברכט סביון	Max_100/766_ליברכט_סביון.txt	נולד	I_LOC
 ליברכט סביון	Max_100/766_ליברכט_סביון.txt	כן	I_LOC
 ליברכט סביון	Max_100/766_ליברכט_סביון.txt	כסבינה	I_PERS
 ליברכט סביון	Max_100/766_ליברכט_סביון.txt	סוסנובסקי	I_PERS
 ליברכט סביון	Max_100/766_ליברכט_סביון.txt	לודז'	I_LOC
 ליברכט סביון	Max_100/766_ליברכט_סביון.txt	פולין	I_LOC
